full_text,Text Case Folding,Text Tokenizing,Text Normalization,Text Stemming,Text Filtering
List kado bf 1. Kahf sabun cuci muka 2. The originote 3. Ganci 4. Case hp 5. Baju,list kado bf kahf sabun cuci muka the originote ganci case hp baju,"['list', 'kado', 'bf', 'kahf', 'sabun', 'cuci', 'muka', 'the', 'originote', 'ganci', 'case', 'hp', 'baju']","['list', 'kado', 'bf', 'kahf', 'sabun', 'cuci', 'muka', 'the', 'originote', 'ganci', 'case', 'hp', 'baju']","['list', 'kado', 'bf', 'kahf', 'sabun', 'cuci', 'muka', 'the', 'originote', 'ganci', 'case', 'hp', 'baju']","['list', 'kado', 'bf', 'kahf', 'sabun', 'cuci', 'muka', 'the', 'originote', 'ganci', 'case', 'hp', 'baju']"
Sini aku bisikin berdasarkan pengalamanku. Fyi aku juga oily skin dan sekarang udah gak seoily dulu. 1. The Originote Moisturizer Aku pake produk ini sampai sekarang secinta itu karna ringan dan mudah menyerap mana murah. https://t.co/7FAC4QFTBv ️https://t.co/AwtIgsAvIl https://t.co/jsDVnaW1Ly,sini aku bisikin berdasarkan pengalamanku fyi aku juga oily skin dan sekarang udah gak seoily dulu the originote moisturizer aku pake produk ini sampai sekarang secinta itu karna ringan dan mudah menyerap mana murah,"['sini', 'aku', 'bisikin', 'berdasarkan', 'pengalamanku', 'fyi', 'aku', 'juga', 'oily', 'skin', 'dan', 'sekarang', 'udah', 'gak', 'seoily', 'dulu', 'the', 'originote', 'moisturizer', 'aku', 'pake', 'produk', 'ini', 'sampai', 'sekarang', 'secinta', 'itu', 'karna', 'ringan', 'dan', 'mudah', 'menyerap', 'mana', 'murah']","['sini', 'aku', 'bisikin', 'berdasarkan', 'pengalamanku', 'fyi', 'aku', 'juga', 'oily', 'skin', 'dan', 'sekarang', 'udah', 'gak', 'seoily', 'dulu', 'the', 'originote', 'moisturizer', 'aku', 'pake', 'produk', 'ini', 'sampai', 'sekarang', 'secinta', 'itu', 'karna', 'ringan', 'dan', 'mudah', 'menyerap', 'mana', 'murah']","['sini', 'aku', 'bisikin', 'dasar', 'alam', 'fyi', 'aku', 'juga', 'oily', 'skin', 'dan', 'sekarang', 'udah', 'gak', 'seoily', 'dulu', 'the', 'originote', 'moisturizer', 'aku', 'pake', 'produk', 'ini', 'sampai', 'sekarang', 'cinta', 'itu', 'karna', 'ringan', 'dan', 'mudah', 'serap', 'mana', 'murah']","['bisikin', 'dasar', 'alam', 'oily', 'skin', 'udah', 'seoily', 'the', 'originote', 'moisturizer', 'pake', 'produk', 'cinta', 'karna', 'ringan', 'mudah', 'serap', 'murah']"
emang originote doang yang ga nyiksa kulit gue,emang originote doang yang ga nyiksa kulit gue,"['emang', 'originote', 'doang', 'yang', 'ga', 'nyiksa', 'kulit', 'gue']","['emang', 'originote', 'doang', 'yang', 'ga', 'nyiksa', 'kulit', 'gue']","['emang', 'originote', 'doang', 'yang', 'ga', 'nyiksa', 'kulit', 'gue']","['emang', 'originote', 'doang', 'nyiksa', 'kulit', 'gue']"
@chogeumgyu kak belum??,kak belum,"['kak', 'belum']","['kak', 'belum']","['kak', 'belum']",['kak']
TONER ORIGINOTE CICA masih segel yak https://t.co/0kM579yIlo,toner originote cica masih segel yak,"['toner', 'originote', 'cica', 'masih', 'segel', 'yak']","['toner', 'originote', 'cica', 'masih', 'segel', 'yak']","['toner', 'originote', 'cica', 'masih', 'segel', 'yak']","['toner', 'originote', 'cica', 'segel', 'yak']"
menurut gw serum nya originote yang acne bau nya kayaa sirup melon weh,menurut gw serum nya originote yang acne bau nya kayaa sirup melon weh,"['menurut', 'gw', 'serum', 'nya', 'originote', 'yang', 'acne', 'bau', 'nya', 'kayaa', 'sirup', 'melon', 'weh']","['menurut', 'gw', 'serum', 'nya', 'originote', 'yang', 'acne', 'bau', 'nya', 'kayaa', 'sirup', 'melon', 'weh']","['turut', 'gw', 'serum', 'nya', 'originote', 'yang', 'acne', 'bau', 'nya', 'kayaa', 'sirup', 'melon', 'weh']","['gw', 'serum', 'originote', 'acne', 'bau', 'kayaa', 'sirup', 'melon', 'weh']"
Cepett originote 70rb dapet 4 https://t.co/zd9RbahrHT https://t.co/JWxi33eofm,cepett originote rb dapet,"['cepett', 'originote', 'rb', 'dapet']","['cepett', 'originote', 'rb', 'dapet']","['cepett', 'originote', 'rb', 'dapet']","['cepett', 'originote', 'rb', 'dapet']"
Aku suudaon sama originote gang bikin muka w tambah kek pulu pulu,aku suudaon sama originote gang bikin muka  tambah kek pulu pulu,"['aku', 'suudaon', 'sama', 'originote', 'gang', 'bikin', 'muka', 'tambah', 'kek', 'pulu', 'pulu']","['aku', 'suudaon', 'sama', 'originote', 'gang', 'bikin', 'muka', 'tambah', 'kek', 'pulu', 'pulu']","['aku', 'suudaon', 'sama', 'originote', 'gang', 'bikin', 'muka', 'tambah', 'kek', 'pulu', 'pulu']","['suudaon', 'originote', 'gang', 'muka', 'kek', 'pulu', 'pulu']"
@Revaaa_3 @JUALAN_AUTOBASE Toner the originote Masih ready ngga kak?,autobase toner the originote masih ready ngga kak,"['autobase', 'toner', 'the', 'originote', 'masih', 'ready', 'ngga', 'kak']","['autobase', 'toner', 'the', 'originote', 'masih', 'ready', 'ngga', 'kak']","['autobase', 'toner', 'the', 'originote', 'masih', 'ready', 'ngga', 'kak']","['autobase', 'toner', 'the', 'originote', 'ready', 'ngga', 'kak']"
selasa 19 maret 2024 1 paket shopee + 1 reseller alhamdulillah https://t.co/tLA1w4Sjqn,selasa maret paket shopee reseller alhamdulillah,"['selasa', 'maret', 'paket', 'shopee', 'reseller', 'alhamdulillah']","['selasa', 'maret', 'paket', 'shopee', 'reseller', 'alhamdulillah']","['selasa', 'maret', 'paket', 'shopee', 'reseller', 'alhamdulillah']","['selasa', 'maret', 'paket', 'shopee', 'reseller', 'alhamdulillah']"
Apa gua harus coba sepaket originote? :&lt; facial wash blm nemu yg oke. Skrg ini pake cleveru dbilang cocok sih cocok tapi ga bikin ada perubahan :&lt;,apa gua harus coba sepaket originote lt facial wash blm nemu yg oke skrg ini pake cleveru dbilang cocok sih cocok tapi ga bikin ada perubahan lt,"['apa', 'gua', 'harus', 'coba', 'sepaket', 'originote', 'lt', 'facial', 'wash', 'blm', 'nemu', 'yg', 'oke', 'skrg', 'ini', 'pake', 'cleveru', 'dbilang', 'cocok', 'sih', 'cocok', 'tapi', 'ga', 'bikin', 'ada', 'perubahan', 'lt']","['apa', 'gua', 'harus', 'coba', 'sepaket', 'originote', 'lt', 'facial', 'wash', 'blm', 'nemu', 'yg', 'oke', 'skrg', 'ini', 'pake', 'cleveru', 'dbilang', 'cocok', 'sih', 'cocok', 'tapi', 'ga', 'bikin', 'ada', 'perubahan', 'lt']","['apa', 'gua', 'harus', 'coba', 'paket', 'originote', 'lt', 'facial', 'wash', 'blm', 'nemu', 'yg', 'oke', 'skrg', 'ini', 'pake', 'cleveru', 'dbilang', 'cocok', 'sih', 'cocok', 'tapi', 'ga', 'bikin', 'ada', 'ubah', 'lt']","['gua', 'coba', 'paket', 'originote', 'lt', 'facial', 'wash', 'blm', 'nemu', 'oke', 'skrg', 'pake', 'cleveru', 'dbilang', 'cocok', 'cocok', 'ubah', 'lt']"
@nanazk Mw originote masih kak?,mw originote masih kak,"['mw', 'originote', 'masih', 'kak']","['mw', 'originote', 'masih', 'kak']","['mw', 'originote', 'masih', 'kak']","['mw', 'originote', 'kak']"
mau ganti pelembab dari rumah apa coba originote ya dahlah balik emina aja tapi kayaknya madame gie juga bagus ujung²nya sampe tempat ya originote ,mau ganti pelembab dari rumah apa coba originote ya dahlah balik emina aja tapi kayaknya madame gie juga bagus ujungnya sampe tempat ya originote,"['mau', 'ganti', 'pelembab', 'dari', 'rumah', 'apa', 'coba', 'originote', 'ya', 'dahlah', 'balik', 'emina', 'aja', 'tapi', 'kayaknya', 'madame', 'gie', 'juga', 'bagus', 'ujungnya', 'sampe', 'tempat', 'ya', 'originote']","['mau', 'ganti', 'pelembab', 'dari', 'rumah', 'apa', 'coba', 'originote', 'ya', 'dahlah', 'balik', 'emina', 'aja', 'tapi', 'kayaknya', 'madame', 'gie', 'juga', 'bagus', 'ujungnya', 'sampe', 'tempat', 'ya', 'originote']","['mau', 'ganti', 'pelembab', 'dari', 'rumah', 'apa', 'coba', 'originote', 'ya', 'dah', 'balik', 'emina', 'aja', 'tapi', 'kayak', 'madame', 'gie', 'juga', 'bagus', 'ujung', 'sampe', 'tempat', 'ya', 'originote']","['ganti', 'pelembab', 'rumah', 'coba', 'originote', 'dah', 'emina', 'kayak', 'madame', 'gie', 'bagus', 'ujung', 'sampe', 'originote']"
Jual cushion the originote shade medium neutral. Baru banget beli. Baru nyoba tapi kegelapan ga ketolong banget. 80rb aja #theoriginote #cushion #jualcushion https://t.co/6OLreE0cRs,jual cushion the originote shade medium neutral baru banget beli baru nyoba tapi kegelapan ga ketolong banget rb aja,"['jual', 'cushion', 'the', 'originote', 'shade', 'medium', 'neutral', 'baru', 'banget', 'beli', 'baru', 'nyoba', 'tapi', 'kegelapan', 'ga', 'ketolong', 'banget', 'rb', 'aja']","['jual', 'cushion', 'the', 'originote', 'shade', 'medium', 'neutral', 'baru', 'banget', 'beli', 'baru', 'nyoba', 'tapi', 'kegelapan', 'ga', 'ketolong', 'banget', 'rb', 'aja']","['jual', 'cushion', 'the', 'originote', 'shade', 'medium', 'neutral', 'baru', 'banget', 'beli', 'baru', 'nyoba', 'tapi', 'gelap', 'ga', 'tolong', 'banget', 'rb', 'aja']","['jual', 'cushion', 'the', 'originote', 'shade', 'medium', 'neutral', 'banget', 'beli', 'nyoba', 'gelap', 'tolong', 'banget', 'rb']"
emang bener bener ya the originote ini,emang bener bener ya the originote ini,"['emang', 'bener', 'bener', 'ya', 'the', 'originote', 'ini']","['emang', 'bener', 'bener', 'ya', 'the', 'originote', 'ini']","['emang', 'bener', 'bener', 'ya', 'the', 'originote', 'ini']","['emang', 'bener', 'bener', 'the', 'originote']"
Originote dapet 25rb murah apa engga guys?,originote dapet rb murah apa engga guys,"['originote', 'dapet', 'rb', 'murah', 'apa', 'engga', 'guys']","['originote', 'dapet', 'rb', 'murah', 'apa', 'engga', 'guys']","['originote', 'dapet', 'rb', 'murah', 'apa', 'engga', 'guys']","['originote', 'dapet', 'rb', 'murah', 'engga', 'guys']"
In other side ini hasil remove makeup pakai Micellar Water dari Sea Makeup. Sama bersihnya kaya The Originote tapi agak struggle di bagian mata karena agak susah ilang. https://t.co/EJWzdDQU8y,in other side ini hasil remove makeup pakai micellar water dari sea makeup sama bersihnya kaya the originote tapi agak struggle di bagian mata karena agak susah ilang,"['in', 'other', 'side', 'ini', 'hasil', 'remove', 'makeup', 'pakai', 'micellar', 'water', 'dari', 'sea', 'makeup', 'sama', 'bersihnya', 'kaya', 'the', 'originote', 'tapi', 'agak', 'struggle', 'di', 'bagian', 'mata', 'karena', 'agak', 'susah', 'ilang']","['in', 'other', 'side', 'ini', 'hasil', 'remove', 'makeup', 'pakai', 'micellar', 'water', 'dari', 'sea', 'makeup', 'sama', 'bersihnya', 'kaya', 'the', 'originote', 'tapi', 'agak', 'struggle', 'di', 'bagian', 'mata', 'karena', 'agak', 'susah', 'ilang']","['in', 'other', 'side', 'ini', 'hasil', 'remove', 'makeup', 'pakai', 'micellar', 'water', 'dari', 'sea', 'makeup', 'sama', 'bersih', 'kaya', 'the', 'originote', 'tapi', 'agak', 'struggle', 'di', 'bagi', 'mata', 'karena', 'agak', 'susah', 'ilang']","['in', 'other', 'side', 'hasil', 'remove', 'makeup', 'pakai', 'micellar', 'water', 'sea', 'makeup', 'bersih', 'kaya', 'the', 'originote', 'struggle', 'mata', 'susah', 'ilang']"
bagusan micellar facetolgy atau the originote yh?,bagusan micellar facetolgy atau the originote yh,"['bagusan', 'micellar', 'facetolgy', 'atau', 'the', 'originote', 'yh']","['bagusan', 'micellar', 'facetolgy', 'atau', 'the', 'originote', 'yh']","['bagus', 'micellar', 'facetolgy', 'atau', 'the', 'originote', 'yh']","['bagus', 'micellar', 'facetolgy', 'the', 'originote', 'yh']"
@ohmybeautybank Originote suka bangett https://t.co/tX5zvR5zew,originote suka bangett,"['originote', 'suka', 'bangett']","['originote', 'suka', 'bangett']","['originote', 'suka', 'bangett']","['originote', 'suka', 'bangett']"
@JUALAN_AUTOBASE bisa sopi !!! The Originote 32k ajaaaa https://t.co/YmlUYc09bi,autobase bisa sopi the originote  ajaaaa,"['autobase', 'bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['autobase', 'bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['autobase', 'bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['autobase', 'sopi', 'the', 'originote', 'ajaaaa']"
anyway skintype-ku normal to dry yak! tapi micellar waternya the originote cocok untuk all skin type dan sensitive skin sekalipun daya bersihnya oke banget buat bersihin lipstick matte &amp; glasting liquid lip juga oke banget: https://t.co/h2ccEymESz,anyway skintypeku normal to dry yak tapi micellar waternya the originote cocok untuk all skin type dan sensitive skin sekalipun daya bersihnya oke banget buat bersihin lipstick matte amp glasting liquid lip juga oke banget,"['anyway', 'skintypeku', 'normal', 'to', 'dry', 'yak', 'tapi', 'micellar', 'waternya', 'the', 'originote', 'cocok', 'untuk', 'all', 'skin', 'type', 'dan', 'sensitive', 'skin', 'sekalipun', 'daya', 'bersihnya', 'oke', 'banget', 'buat', 'bersihin', 'lipstick', 'matte', 'amp', 'glasting', 'liquid', 'lip', 'juga', 'oke', 'banget']","['anyway', 'skintypeku', 'normal', 'to', 'dry', 'yak', 'tapi', 'micellar', 'waternya', 'the', 'originote', 'cocok', 'untuk', 'all', 'skin', 'type', 'dan', 'sensitive', 'skin', 'sekalipun', 'daya', 'bersihnya', 'oke', 'banget', 'buat', 'bersihin', 'lipstick', 'matte', 'amp', 'glasting', 'liquid', 'lip', 'juga', 'oke', 'banget']","['anyway', 'skintypeku', 'normal', 'to', 'dry', 'yak', 'tapi', 'micellar', 'waternya', 'the', 'originote', 'cocok', 'untuk', 'all', 'skin', 'type', 'dan', 'sensitive', 'skin', 'sekalipun', 'daya', 'bersih', 'oke', 'banget', 'buat', 'bersihin', 'lipstick', 'matte', 'amp', 'glasting', 'liquid', 'lip', 'juga', 'oke', 'banget']","['anyway', 'skintypeku', 'normal', 'to', 'dry', 'yak', 'micellar', 'waternya', 'the', 'originote', 'cocok', 'all', 'skin', 'type', 'sensitive', 'skin', 'daya', 'bersih', 'oke', 'banget', 'bersihin', 'lipstick', 'matte', 'glasting', 'liquid', 'lip', 'oke', 'banget']"
Originote 35k/pcs bisa cod/anter ke kos yak -jualaness https://t.co/PYxYuf3kPU,originote kpcs bisa codanter ke kos yak jualaness,"['originote', 'kpcs', 'bisa', 'codanter', 'ke', 'kos', 'yak', 'jualaness']","['originote', 'kpcs', 'bisa', 'codanter', 'ke', 'kos', 'yak', 'jualaness']","['originote', 'kpcs', 'bisa', 'codanter', 'ke', 'kos', 'yak', 'jualaness']","['originote', 'kpcs', 'codanter', 'kos', 'yak', 'jualaness']"
@undipmenfess bisa sopi !!! The Originote 32k ajaaaa https://t.co/sIh29Yg62o,bisa sopi the originote  ajaaaa,"['bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['sopi', 'the', 'originote', 'ajaaaa']"
@undipmenfess bisa sopi !!! The Originote 32k ajaaaa https://t.co/Dm83qMFZ9Y,bisa sopi the originote  ajaaaa,"['bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaaa']","['sopi', 'the', 'originote', 'ajaaaa']"
moist the originote best bgt buat muka beruntusan awal make purging siii tapi akhirnyaa manteppp beruntusan jadii mendemm walauu belum seberapaa karna pakai nyaa belum dalam jangka waktu yang lama. tetep lov bgt dehh bakal pake ini teruss!!,moist the originote best bgt buat muka beruntusan awal make purging siii tapi akhirnyaa manteppp beruntusan jadii mendemm walauu belum seberapaa karna pakai nyaa belum dalam jangka waktu yang lama tetep lov bgt dehh bakal pake ini teruss,"['moist', 'the', 'originote', 'best', 'bgt', 'buat', 'muka', 'beruntusan', 'awal', 'make', 'purging', 'siii', 'tapi', 'akhirnyaa', 'manteppp', 'beruntusan', 'jadii', 'mendemm', 'walauu', 'belum', 'seberapaa', 'karna', 'pakai', 'nyaa', 'belum', 'dalam', 'jangka', 'waktu', 'yang', 'lama', 'tetep', 'lov', 'bgt', 'dehh', 'bakal', 'pake', 'ini', 'teruss']","['moist', 'the', 'originote', 'best', 'bgt', 'buat', 'muka', 'beruntusan', 'awal', 'make', 'purging', 'siii', 'tapi', 'akhirnyaa', 'manteppp', 'beruntusan', 'jadii', 'mendemm', 'walauu', 'belum', 'seberapaa', 'karna', 'pakai', 'nyaa', 'belum', 'dalam', 'jangka', 'waktu', 'yang', 'lama', 'tetep', 'lov', 'bgt', 'dehh', 'bakal', 'pake', 'ini', 'teruss']","['moist', 'the', 'originote', 'best', 'bgt', 'buat', 'muka', 'beruntus', 'awal', 'make', 'purging', 'siii', 'tapi', 'akhirnyaa', 'manteppp', 'beruntus', 'jadi', 'mendemm', 'walauu', 'belum', 'seberapaa', 'karna', 'pakai', 'nyaa', 'belum', 'dalam', 'jangka', 'waktu', 'yang', 'lama', 'tetep', 'lov', 'bgt', 'dehh', 'bakal', 'pake', 'ini', 'teruss']","['moist', 'the', 'originote', 'best', 'bgt', 'muka', 'beruntus', 'make', 'purging', 'siii', 'akhirnyaa', 'manteppp', 'beruntus', 'mendemm', 'walauu', 'seberapaa', 'karna', 'pakai', 'nyaa', 'jangka', 'tetep', 'lov', 'bgt', 'dehh', 'pake', 'teruss']"
The originote -Flash sale jadi harga under 20k -Klaim juga voucher toko -Bisa digabung diskon live Urutkan dari harga terendah atau cek promonya di halaman fs toko : https://t.co/PxoMNVds9a,the originote flash sale jadi harga under  klaim juga voucher toko bisa digabung diskon live urutkan dari harga terendah atau cek promonya di halaman fs toko,"['the', 'originote', 'flash', 'sale', 'jadi', 'harga', 'under', 'klaim', 'juga', 'voucher', 'toko', 'bisa', 'digabung', 'diskon', 'live', 'urutkan', 'dari', 'harga', 'terendah', 'atau', 'cek', 'promonya', 'di', 'halaman', 'fs', 'toko']","['the', 'originote', 'flash', 'sale', 'jadi', 'harga', 'under', 'klaim', 'juga', 'voucher', 'toko', 'bisa', 'digabung', 'diskon', 'live', 'urutkan', 'dari', 'harga', 'terendah', 'atau', 'cek', 'promonya', 'di', 'halaman', 'fs', 'toko']","['the', 'originote', 'flash', 'sale', 'jadi', 'harga', 'under', 'klaim', 'juga', 'voucher', 'toko', 'bisa', 'gabung', 'diskon', 'live', 'urut', 'dari', 'harga', 'rendah', 'atau', 'cek', 'promonya', 'di', 'halaman', 'fs', 'toko']","['the', 'originote', 'flash', 'sale', 'harga', 'under', 'klaim', 'voucher', 'toko', 'gabung', 'diskon', 'live', 'urut', 'harga', 'rendah', 'cek', 'promonya', 'halaman', 'fs', 'toko']"
Baru tau the originote ad sunscreen ybg spray,baru tau the originote ad sunscreen ybg spray,"['baru', 'tau', 'the', 'originote', 'ad', 'sunscreen', 'ybg', 'spray']","['baru', 'tau', 'the', 'originote', 'ad', 'sunscreen', 'ybg', 'spray']","['baru', 'tau', 'the', 'originote', 'ad', 'sunscreen', 'ybg', 'spray']","['the', 'originote', 'ad', 'sunscreen', 'ybg', 'spray']"
wts facewash the originote pemakaian baru 5 kali masi banyak banget. dom medan,wts facewash the originote pemakaian baru kali masi banyak banget dom medan,"['wts', 'facewash', 'the', 'originote', 'pemakaian', 'baru', 'kali', 'masi', 'banyak', 'banget', 'dom', 'medan']","['wts', 'facewash', 'the', 'originote', 'pemakaian', 'baru', 'kali', 'masi', 'banyak', 'banget', 'dom', 'medan']","['wts', 'facewash', 'the', 'originote', 'pakai', 'baru', 'kali', 'mas', 'banyak', 'banget', 'dom', 'medan']","['wts', 'facewash', 'the', 'originote', 'pakai', 'kali', 'mas', 'banget', 'dom', 'medan']"
@yourwishlist_ ka originote charcoal masih gaa,ka originote charcoal masih gaa,"['ka', 'originote', 'charcoal', 'masih', 'gaa']","['ka', 'originote', 'charcoal', 'masih', 'gaa']","['ka', 'originote', 'charcoal', 'masih', 'gaa']","['ka', 'originote', 'charcoal', 'gaa']"
@yawisbaehan @i_m_mortal_ gede banget lazrewardnya 23.200 aku cuma 4.600 ada yg punya tips biar bisa naik rewardnya? wkwkwk https://t.co/cIEJYr2YzK,mmortal gede banget lazrewardnya aku cuma ada yg punya tips biar bisa naik rewardnya wkwkwk,"['mmortal', 'gede', 'banget', 'lazrewardnya', 'aku', 'cuma', 'ada', 'yg', 'punya', 'tips', 'biar', 'bisa', 'naik', 'rewardnya', 'wkwkwk']","['mmortal', 'gede', 'banget', 'lazrewardnya', 'aku', 'cuma', 'ada', 'yg', 'punya', 'tips', 'biar', 'bisa', 'naik', 'rewardnya', 'wkwkwk']","['mmortal', 'gede', 'banget', 'lazrewardnya', 'aku', 'cuma', 'ada', 'yg', 'punya', 'tips', 'biar', 'bisa', 'naik', 'rewardnya', 'wkwkwk']","['mmortal', 'gede', 'banget', 'lazrewardnya', 'tips', 'rewardnya', 'wkwkwk']"
@unnesmenfess nder mau originote nya masih ga,nder mau originote nya masih ga,"['nder', 'mau', 'originote', 'nya', 'masih', 'ga']","['nder', 'mau', 'originote', 'nya', 'masih', 'ga']","['nder', 'mau', 'originote', 'nya', 'masih', 'ga']","['nder', 'originote']"
@undipmenfess bisa sopi!!! The Originote 32k ajaaa https://t.co/CwoXomIeOz,bisa sopi the originote  ajaaa,"['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['sopi', 'the', 'originote', 'ajaaa']"
@undipmenfess bisa sopi!!! The Originote 32k ajaaa https://t.co/YDp7cwoob4,bisa sopi the originote  ajaaa,"['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['sopi', 'the', 'originote', 'ajaaa']"
@undipmenfess bisa sopi!!! The Originote 32k ajaaa https://t.co/81cMvvSFnX,bisa sopi the originote  ajaaa,"['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['bisa', 'sopi', 'the', 'originote', 'ajaaa']","['sopi', 'the', 'originote', 'ajaaa']"
The Originote Hyalu-C Serum lagi diskon dri harga Rp. 64.000 jadi Rp.38.000 https://t.co/oaiOQcbGnD,the originote hyaluc serum lagi diskon dri harga rp jadi rp,"['the', 'originote', 'hyaluc', 'serum', 'lagi', 'diskon', 'dri', 'harga', 'rp', 'jadi', 'rp']","['the', 'originote', 'hyaluc', 'serum', 'lagi', 'diskon', 'dri', 'harga', 'rp', 'jadi', 'rp']","['the', 'originote', 'hyaluc', 'serum', 'lagi', 'diskon', 'dri', 'harga', 'rp', 'jadi', 'rp']","['the', 'originote', 'hyaluc', 'serum', 'diskon', 'dri', 'harga', 'rp', 'rp']"
